,Vehicle Id,Vehicle Model Year,Vehicle Make,Vehicle Model,Vehicle Price,Vendor Id,Category Id
4367,4367,2024,RIVIAN,EDV,453332,5,1
4368,4368,2021,TOYOTA,BZ4X,386846,6,2
4369,4369,2023,LUCID,AIR,204499,7,1
4370,4370,2022,TOYOTA,BZ4X,191199,6,1
4371,4371,2024,RIVIAN,EDV,431016,5,2
4372,4372,2024,Audi,A7,133629,2,2
4373,4373,2023,RIVIAN,R1S,178359,5,1
4374,4374,2024,Tesla,MODEL 3,293813,1,1
4375,4375,2023,Others,Others,389206,8,2
4376,4376,2021,Tesla,MODEL X,285146,1,2
4377,4377,2024,Tesla,MODEL Y,248281,1,2
4378,4378,2023,TOYOTA,BZ4X,188484,6,1
4379,4379,2020,TOYOTA,PRIUS,313999,6,2
4380,4380,2020,TOYOTA,PRIUS,257930,6,1
4381,4381,2021,KIA,SPORTAGE,334798,4,2
4382,4382,2021,Others,Others,285890,8,1
4383,4383,2022,Others,Others,134054,8,1
4384,4384,2022,Audi,E-TRON,478381,2,1
4385,4385,2022,LUCID,AIR,430837,7,1
4386,4386,2020,Others,Others,466176,8,1
4387,4387,2021,Audi,Q4,347314,2,1
4388,4388,2022,KIA,Soul,359532,4,2
4389,4389,2020,Others,Others,383585,8,2
4390,4390,2020,Tesla,MODEL S,425345,1,1
4391,4391,2024,BMW,720E,345768,3,1
4392,4392,2024,TOYOTA,PRIUS,381674,6,2
4393,4393,2023,Audi,E-TRON,427393,2,2
4394,4394,2024,KIA,EV9,367546,4,2
4395,4395,2021,Tesla,MODEL 3,446889,1,1
4396,4396,2020,Tesla,MODEL X,432037,1,1
4397,4397,2021,TOYOTA,BZ4X,397687,6,2
4398,4398,2020,Others,Others,273791,8,1
4399,4399,2023,TOYOTA,PRIUS,396154,6,1
4400,4400,2022,Others,Others,224022,8,1
4401,4401,2024,RIVIAN,EDV,386136,5,1
4402,4402,2023,Audi,A3,360061,2,1
4403,4403,2020,Others,Others,465897,8,1
4404,4404,2023,KIA,Soul,252389,4,1
4405,4405,2024,LUCID,AIR,197144,7,1
4406,4406,2024,RIVIAN,R1T,176751,5,2
4407,4407,2022,BMW,XM,398830,3,2
4408,4408,2024,LUCID,AIR,304898,7,2
4409,4409,2022,RIVIAN,R1S,206966,5,2
4410,4410,2020,TOYOTA,RAV4,247336,6,1
4411,4411,2024,Audi,A7,340021,2,2
4412,4412,2023,TOYOTA,BZ4X,132203,6,1
4413,4413,2023,TOYOTA,BZ4X,217529,6,1
4414,4414,2022,BMW,X5,399971,3,2
4415,4415,2022,Audi,A7,465233,2,2
4416,4416,2023,BMW,X5,145016,3,2
4417,4417,2022,Others,Others,128882,8,2
4418,4418,2024,LUCID,AIR,226407,7,2
4419,4419,2023,Others,Others,404891,8,2
4420,4420,2023,Audi,A7,260211,2,1
4421,4421,2020,Others,Others,401645,8,2
4422,4422,2021,TOYOTA,RAV4,142024,6,1
4423,4423,2020,RIVIAN,R1S,367056,5,1
4424,4424,2023,TOYOTA,BZ4X,331721,6,1
4425,4425,2020,TOYOTA,BZ4X,412576,6,1
4426,4426,2021,Tesla,MODEL S,341151,1,2
4427,4427,2024,Others,Others,253890,8,1
4428,4428,2024,Others,Others,414586,8,2
4429,4429,2021,Audi,Q5,489791,2,1
4430,4430,2024,Others,Others,413665,8,2
4431,4431,2022,RIVIAN,R1T,244484,5,2
4432,4432,2022,Others,Others,233216,8,1
4433,4433,2024,RIVIAN,EDV,132854,5,2
4434,4434,2023,BMW,720E,190385,3,2
4435,4435,2024,LUCID,AIR,294151,7,1
4436,4436,2024,Others,Others,403555,8,1
4437,4437,2022,TOYOTA,PRIUS,338547,6,2
4438,4438,2020,Tesla,MODEL Y,487554,1,2
4439,4439,2024,Audi,A7,179737,2,2
4440,4440,2023,LUCID,AIR,345469,7,2
4441,4441,2022,BMW,720E,342895,3,1
4442,4442,2022,Audi,E-TRON,396420,2,2
4443,4443,2022,Others,Others,239452,8,2
4444,4444,2022,Others,Others,389103,8,1
4445,4445,2022,RIVIAN,EDV,220590,5,2
4446,4446,2024,Others,Others,154887,8,2
4447,4447,2023,Tesla,MODEL 3,394472,1,1
4448,4448,2023,Others,Others,117555,8,1
4449,4449,2024,RIVIAN,R1T,490409,5,2
4450,4450,2021,LUCID,AIR,400624,7,1
4451,4451,2024,LUCID,AIR,209236,7,1
4452,4452,2023,BMW,530E,225848,3,1
4453,4453,2020,KIA,EV9,203354,4,1
4454,4454,2020,KIA,OPTIMA,484220,4,2
4455,4455,2023,KIA,SPORTAGE,415570,4,1
4456,4456,2023,Others,Others,432531,8,1
4457,4457,2020,BMW,720E,108603,3,1
4458,4458,2020,LUCID,AIR,239566,7,1
4459,4459,2022,BMW,720E,279393,3,2
4460,4460,2021,KIA,EV9,144186,4,1
4461,4461,2021,BMW,530E,110043,3,2
4462,4462,2020,BMW,XM,294013,3,1
4463,4463,2024,BMW,XM,383558,3,2
4464,4464,2020,Tesla,MODEL Y,465435,1,2
4465,4465,2023,Tesla,MODEL 3,312494,1,1
4466,4466,2023,TOYOTA,PRIUS,483517,6,1
4467,4467,2024,Audi,A7,305914,2,1
4468,4468,2024,BMW,X5,388323,3,2
4469,4469,2022,Others,Others,274963,8,2
4470,4470,2023,Tesla,MODEL X,232978,1,2
4471,4471,2021,Others,Others,322650,8,1
4472,4472,2021,Tesla,MODEL X,123099,1,1
4473,4473,2020,RIVIAN,R1S,156011,5,1
4474,4474,2020,Tesla,MODEL X,424516,1,1
4475,4475,2020,BMW,X5,304736,3,1
4476,4476,2022,BMW,530E,292613,3,1
4477,4477,2024,RIVIAN,R1T,150592,5,1
4478,4478,2021,Audi,E-TRON,344198,2,2
4479,4479,2022,KIA,EV9,425895,4,2
4480,4480,2020,Audi,Q5,104555,2,1
4481,4481,2023,TOYOTA,RAV4,126428,6,1
4482,4482,2023,LUCID,AIR,474488,7,2
4483,4483,2024,LUCID,AIR,110662,7,1
4484,4484,2024,TOYOTA,PRIUS,499798,6,1
4485,4485,2022,Audi,E-TRON,208901,2,2
4486,4486,2024,Tesla,MODEL S,462224,1,1
4487,4487,2021,BMW,530E,167669,3,1
4488,4488,2023,Others,Others,389659,8,1
4489,4489,2020,KIA,OPTIMA,399820,4,1
4490,4490,2022,Tesla,MODEL Y,420909,1,1
4491,4491,2024,Others,Others,379419,8,1
4492,4492,2023,BMW,X5,335477,3,1
4493,4493,2023,TOYOTA,BZ4X,103166,6,2
4494,4494,2021,Audi,E-TRON,245977,2,2
4495,4495,2021,Audi,A7,152748,2,2
4496,4496,2022,LUCID,AIR,469726,7,1
4497,4497,2020,Audi,A7,266783,2,2
4498,4498,2022,Others,Others,309452,8,1
4499,4499,2020,BMW,X5,185930,3,2
4500,4500,2023,Audi,Q5,319086,2,2
4501,4501,2020,TOYOTA,RAV4,380719,6,1
4502,4502,2020,RIVIAN,R1T,378258,5,2
4503,4503,2022,Others,Others,118962,8,2
4504,4504,2024,Audi,A7,267791,2,2
4505,4505,2022,RIVIAN,EDV,280593,5,2
4506,4506,2024,KIA,Soul,347874,4,1
4507,4507,2023,LUCID,AIR,409805,7,2
4508,4508,2021,KIA,OPTIMA,247605,4,1
4509,4509,2021,LUCID,AIR,421153,7,2
4510,4510,2024,Tesla,MODEL S,115436,1,2
4511,4511,2020,TOYOTA,RAV4,242377,6,2
4512,4512,2021,LUCID,AIR,416621,7,2
4513,4513,2024,Audi,Q4,490244,2,2
4514,4514,2021,LUCID,AIR,270693,7,2
4515,4515,2024,Audi,E-TRON,448916,2,1
4516,4516,2020,LUCID,AIR,127895,7,2
4517,4517,2022,Tesla,MODEL S,477141,1,1
4518,4518,2021,KIA,EV9,409068,4,1
4519,4519,2024,BMW,720E,411568,3,2
4520,4520,2020,TOYOTA,RAV4,268453,6,1
4521,4521,2023,Others,Others,269597,8,2
4522,4522,2024,BMW,X5,186942,3,1
4523,4523,2022,BMW,X5,361754,3,1
4524,4524,2021,Tesla,MODEL Y,247276,1,2
4525,4525,2024,Tesla,MODEL Y,404803,1,1
4526,4526,2024,Others,Others,160663,8,1
4527,4527,2021,RIVIAN,R1S,485819,5,2
4528,4528,2021,LUCID,AIR,291954,7,2
4529,4529,2021,Audi,A3,261888,2,1
4530,4530,2020,BMW,720E,374656,3,1
4531,4531,2022,RIVIAN,R1S,433322,5,1
4532,4532,2021,BMW,720E,391483,3,1
4533,4533,2020,Tesla,MODEL X,372976,1,1
4534,4534,2021,BMW,720E,297929,3,1
4535,4535,2022,RIVIAN,R1S,166064,5,2
4536,4536,2020,Others,Others,158746,8,1
4537,4537,2022,Others,Others,240306,8,1
4538,4538,2021,Others,Others,308002,8,2
4539,4539,2022,RIVIAN,EDV,196232,5,1
4540,4540,2022,KIA,EV9,144723,4,1
4541,4541,2023,BMW,530E,134818,3,1
4542,4542,2021,LUCID,AIR,126470,7,2
4543,4543,2024,KIA,SPORTAGE,440866,4,2
4544,4544,2024,BMW,720E,357916,3,2
4545,4545,2021,RIVIAN,R1T,112379,5,1
4546,4546,2023,LUCID,AIR,380293,7,1
4547,4547,2023,Others,Others,381457,8,1
4548,4548,2021,Tesla,MODEL S,170876,1,1
4549,4549,2024,Others,Others,303988,8,1
4550,4550,2021,Audi,A3,362570,2,2
4551,4551,2023,LUCID,AIR,150410,7,1
4552,4552,2021,TOYOTA,RAV4,426709,6,1
4553,4553,2020,Tesla,MODEL X,485650,1,2
4554,4554,2021,Audi,A7,145661,2,2
4555,4555,2023,TOYOTA,RAV4,431328,6,1
4556,4556,2023,Tesla,MODEL Y,103939,1,1
4557,4557,2020,Audi,E-TRON,474883,2,1
4558,4558,2021,RIVIAN,EDV,379740,5,1
4559,4559,2020,BMW,X5,408376,3,2
4560,4560,2023,RIVIAN,EDV,193055,5,2
4561,4561,2023,TOYOTA,RAV4,412464,6,1
4562,4562,2020,BMW,530E,220789,3,2
4563,4563,2022,LUCID,AIR,404539,7,1
4564,4564,2024,Audi,A3,176110,2,2
4565,4565,2022,LUCID,AIR,189417,7,2
4566,4566,2024,KIA,Soul,161520,4,2
4567,4567,2021,LUCID,AIR,453763,7,2
4568,4568,2024,Tesla,MODEL X,437353,1,2
4569,4569,2020,TOYOTA,RAV4,182524,6,2
4570,4570,2020,KIA,SPORTAGE,397664,4,2
4571,4571,2022,Tesla,MODEL S,309049,1,2
4572,4572,2020,KIA,OPTIMA,110973,4,1
4573,4573,2020,TOYOTA,PRIUS,273335,6,1
4574,4574,2020,TOYOTA,BZ4X,322777,6,1
4575,4575,2024,TOYOTA,BZ4X,285810,6,2
4576,4576,2023,Tesla,MODEL 3,221153,1,1
4577,4577,2023,BMW,X5,292165,3,1
4578,4578,2022,Others,Others,256367,8,1
4579,4579,2022,BMW,X5,158089,3,2
4580,4580,2024,Tesla,MODEL 3,154875,1,1
4581,4581,2023,Others,Others,482309,8,1
4582,4582,2021,KIA,SPORTAGE,167754,4,2
4583,4583,2024,LUCID,AIR,461641,7,2
4584,4584,2023,KIA,Soul,219768,4,1
4585,4585,2022,BMW,530E,482839,3,1
4586,4586,2020,Tesla,MODEL Y,392330,1,2
4587,4587,2020,Audi,A7,332723,2,2
4588,4588,2021,Audi,Q5,441799,2,2
4589,4589,2022,LUCID,AIR,233583,7,2
4590,4590,2021,KIA,OPTIMA,457271,4,2
4591,4591,2024,RIVIAN,R1S,112274,5,2
4592,4592,2024,RIVIAN,R1S,377943,5,1
4593,4593,2024,BMW,720E,260551,3,1
4594,4594,2022,LUCID,AIR,364892,7,2
4595,4595,2020,KIA,SPORTAGE,236035,4,1
4596,4596,2024,KIA,Soul,309033,4,1
4597,4597,2023,KIA,SPORTAGE,224337,4,2
4598,4598,2023,TOYOTA,PRIUS,436994,6,1
4599,4599,2022,TOYOTA,BZ4X,332310,6,1
4600,4600,2022,LUCID,AIR,108983,7,2
4601,4601,2022,TOYOTA,RAV4,243098,6,2
4602,4602,2020,KIA,EV9,313031,4,2
4603,4603,2020,RIVIAN,EDV,346727,5,1
4604,4604,2024,Others,Others,457679,8,2
4605,4605,2024,Others,Others,361571,8,1
4606,4606,2020,KIA,OPTIMA,116502,4,1
4607,4607,2020,Tesla,MODEL X,266012,1,2
4608,4608,2021,LUCID,AIR,476122,7,2
4609,4609,2023,Audi,Q5,211985,2,1
4610,4610,2023,Others,Others,466159,8,1
4611,4611,2024,Audi,E-TRON,465888,2,1
4612,4612,2024,LUCID,AIR,339151,7,1
4613,4613,2020,BMW,530E,230422,3,1
4614,4614,2021,Audi,A7,291632,2,2
4615,4615,2020,RIVIAN,R1T,148123,5,1
4616,4616,2020,TOYOTA,RAV4,140518,6,2
4617,4617,2022,BMW,720E,146077,3,2
4618,4618,2023,KIA,EV9,288356,4,2
4619,4619,2023,Tesla,MODEL S,158942,1,2
4620,4620,2021,Audi,Q5,314910,2,2
4621,4621,2021,KIA,OPTIMA,478753,4,1
4622,4622,2020,LUCID,AIR,253240,7,2
4623,4623,2021,KIA,SPORTAGE,248000,4,1
4624,4624,2023,LUCID,AIR,419832,7,2
4625,4625,2023,KIA,OPTIMA,217060,4,1
4626,4626,2022,Audi,A3,425720,2,1
4627,4627,2023,BMW,530E,385682,3,1
4628,4628,2021,KIA,EV9,175236,4,1
4629,4629,2024,TOYOTA,PRIUS,204491,6,1
4630,4630,2020,Tesla,MODEL 3,406609,1,2
4631,4631,2020,BMW,720E,384706,3,2
4632,4632,2024,RIVIAN,EDV,292807,5,1
4633,4633,2024,Others,Others,433160,8,2
4634,4634,2022,Audi,Q5,262595,2,1
4635,4635,2021,TOYOTA,BZ4X,245219,6,1
4636,4636,2024,Others,Others,303950,8,2
4637,4637,2022,Others,Others,259348,8,1
4638,4638,2021,LUCID,AIR,116796,7,2
4639,4639,2023,LUCID,AIR,172051,7,1
4640,4640,2020,TOYOTA,RAV4,425165,6,1
4641,4641,2020,KIA,OPTIMA,344354,4,1
4642,4642,2020,TOYOTA,BZ4X,449474,6,1
4643,4643,2022,Others,Others,393615,8,1
4644,4644,2022,LUCID,AIR,177516,7,1
4645,4645,2021,LUCID,AIR,140132,7,2
4646,4646,2022,TOYOTA,RAV4,154977,6,1
4647,4647,2024,Tesla,MODEL X,361927,1,1
4648,4648,2022,Others,Others,364363,8,2
4649,4649,2023,LUCID,AIR,420652,7,1
4650,4650,2023,RIVIAN,EDV,395710,5,2
4651,4651,2024,TOYOTA,RAV4,354911,6,2
4652,4652,2024,Audi,Q4,190015,2,2
4653,4653,2021,LUCID,AIR,449865,7,2
4654,4654,2022,LUCID,AIR,340452,7,2
4655,4655,2021,RIVIAN,R1T,244716,5,1
4656,4656,2022,BMW,720E,477316,3,2
4657,4657,2022,RIVIAN,R1S,160815,5,2
4658,4658,2024,KIA,Soul,172163,4,2
4659,4659,2020,LUCID,AIR,479247,7,2
4660,4660,2020,Audi,E-TRON,367049,2,2
4661,4661,2024,Others,Others,381229,8,2
4662,4662,2021,BMW,X5,389198,3,2
4663,4663,2022,BMW,720E,116251,3,2
4664,4664,2024,Audi,Q5,233180,2,1
4665,4665,2023,Others,Others,134896,8,2
4666,4666,2020,Audi,Q5,353345,2,2
4667,4667,2022,Audi,Q4,269972,2,2
4668,4668,2024,BMW,XM,183232,3,1
4669,4669,2020,RIVIAN,R1S,339500,5,2
4670,4670,2024,RIVIAN,R1S,139903,5,2
4671,4671,2024,TOYOTA,RAV4,246241,6,1
4672,4672,2024,LUCID,AIR,220511,7,1
4673,4673,2022,Audi,E-TRON,226352,2,1
4674,4674,2024,Audi,E-TRON,169484,2,1
4675,4675,2020,TOYOTA,BZ4X,351052,6,2
4676,4676,2024,Tesla,MODEL X,396334,1,1
4677,4677,2021,Audi,Q4,223911,2,2
4678,4678,2023,BMW,XM,270432,3,2
4679,4679,2021,TOYOTA,RAV4,485402,6,1
4680,4680,2024,RIVIAN,R1S,106863,5,2
4681,4681,2022,Others,Others,447728,8,2
4682,4682,2023,Audi,Q4,413712,2,1
4683,4683,2024,BMW,X5,300670,3,1
4684,4684,2020,BMW,X5,457887,3,1
4685,4685,2023,RIVIAN,R1S,420666,5,1
4686,4686,2024,Audi,Q5,499264,2,1
4687,4687,2024,RIVIAN,R1S,232050,5,2
4688,4688,2023,Audi,Q5,107761,2,1
4689,4689,2024,LUCID,AIR,420348,7,1
4690,4690,2023,KIA,Soul,277093,4,2
4691,4691,2020,BMW,X5,173294,3,1
4692,4692,2020,TOYOTA,BZ4X,260652,6,2
4693,4693,2022,BMW,530E,418011,3,1
4694,4694,2020,Tesla,MODEL 3,488131,1,2
4695,4695,2023,Others,Others,183727,8,1
4696,4696,2021,TOYOTA,BZ4X,166872,6,2
4697,4697,2024,Tesla,MODEL 3,235470,1,1
4698,4698,2021,KIA,OPTIMA,464352,4,2
4699,4699,2024,LUCID,AIR,269510,7,1
4700,4700,2024,TOYOTA,BZ4X,196659,6,2
4701,4701,2022,LUCID,AIR,375935,7,1
4702,4702,2021,KIA,EV9,127473,4,2
4703,4703,2022,TOYOTA,BZ4X,348261,6,1
4704,4704,2020,KIA,SPORTAGE,206507,4,2
4705,4705,2023,RIVIAN,EDV,155994,5,2
4706,4706,2020,Tesla,MODEL X,105561,1,1
4707,4707,2024,KIA,EV9,146804,4,1
4708,4708,2023,RIVIAN,EDV,376237,5,2
4709,4709,2024,RIVIAN,R1S,255081,5,2
4710,4710,2024,LUCID,AIR,257419,7,1
4711,4711,2023,Audi,Q4,383923,2,2
4712,4712,2023,RIVIAN,EDV,296252,5,2
4713,4713,2023,RIVIAN,EDV,310133,5,2
4714,4714,2023,RIVIAN,R1S,248629,5,1
4715,4715,2020,BMW,XM,277034,3,1
4716,4716,2020,RIVIAN,R1S,226690,5,1
4717,4717,2023,BMW,XM,123230,3,1
4718,4718,2023,Audi,E-TRON,272742,2,1
4719,4719,2023,TOYOTA,BZ4X,107308,6,1
4720,4720,2020,KIA,OPTIMA,499013,4,1
4721,4721,2022,LUCID,AIR,393238,7,2
4722,4722,2023,Audi,Q5,340366,2,1
4723,4723,2024,Tesla,MODEL X,337400,1,1
4724,4724,2024,KIA,Soul,476023,4,1
4725,4725,2020,RIVIAN,EDV,229399,5,1
4726,4726,2021,Audi,Q4,218602,2,1
4727,4727,2024,Others,Others,131746,8,1
4728,4728,2022,Others,Others,329178,8,1
4729,4729,2022,Others,Others,330237,8,1
4730,4730,2023,BMW,X5,320039,3,2
4731,4731,2022,Others,Others,241666,8,1
4732,4732,2024,Others,Others,374789,8,1
4733,4733,2022,Tesla,MODEL X,196360,1,1
4734,4734,2021,Others,Others,419288,8,2
4735,4735,2023,RIVIAN,R1T,327545,5,2
4736,4736,2021,KIA,Soul,304591,4,1
4737,4737,2020,LUCID,AIR,147131,7,1
4738,4738,2021,Others,Others,392786,8,1
4739,4739,2022,Audi,Q4,139917,2,2
4740,4740,2023,KIA,SPORTAGE,467002,4,1
4741,4741,2022,Audi,A3,303238,2,1
4742,4742,2020,Others,Others,471559,8,2
4743,4743,2023,BMW,X5,252015,3,1
4744,4744,2022,LUCID,AIR,217313,7,1
4745,4745,2022,Tesla,MODEL S,321958,1,2
4746,4746,2022,BMW,XM,133091,3,1
4747,4747,2020,Tesla,MODEL X,160751,1,1
4748,4748,2024,Tesla,MODEL S,177273,1,2
4749,4749,2023,BMW,X5,260153,3,2
4750,4750,2023,RIVIAN,EDV,317490,5,1
4751,4751,2021,BMW,530E,102900,3,1
4752,4752,2022,TOYOTA,RAV4,430723,6,2
4753,4753,2020,RIVIAN,EDV,117780,5,2
4754,4754,2023,Audi,Q4,175546,2,1
4755,4755,2024,TOYOTA,BZ4X,288958,6,1
4756,4756,2021,TOYOTA,BZ4X,416952,6,1
4757,4757,2022,BMW,X5,230981,3,1
4758,4758,2021,LUCID,AIR,325852,7,1
4759,4759,2020,Tesla,MODEL X,370622,1,1
4760,4760,2023,TOYOTA,RAV4,452462,6,1
4761,4761,2020,BMW,X5,114815,3,1
4762,4762,2022,TOYOTA,RAV4,224599,6,1
4763,4763,2023,LUCID,AIR,483142,7,1
4764,4764,2022,TOYOTA,RAV4,139376,6,1
4765,4765,2021,RIVIAN,R1T,116184,5,2
4766,4766,2020,BMW,XM,226165,3,1
4767,4767,2021,TOYOTA,BZ4X,246542,6,2
4768,4768,2022,KIA,Soul,292947,4,2
4769,4769,2020,RIVIAN,EDV,306213,5,1
4770,4770,2023,LUCID,AIR,221108,7,1
4771,4771,2023,Tesla,MODEL S,113959,1,2
4772,4772,2024,KIA,EV9,452765,4,2
4773,4773,2024,TOYOTA,BZ4X,329038,6,1
4774,4774,2020,TOYOTA,PRIUS,216137,6,1
4775,4775,2022,Tesla,MODEL X,227630,1,2
4776,4776,2024,KIA,SPORTAGE,401837,4,1
4777,4777,2024,RIVIAN,R1S,421304,5,2
4778,4778,2020,Tesla,MODEL X,320007,1,1
4779,4779,2021,RIVIAN,EDV,348947,5,1
4780,4780,2021,BMW,XM,268451,3,2
4781,4781,2023,TOYOTA,BZ4X,235985,6,1
4782,4782,2021,TOYOTA,BZ4X,168554,6,1
4783,4783,2020,KIA,EV9,410546,4,2
4784,4784,2024,Others,Others,447778,8,1
4785,4785,2024,RIVIAN,EDV,312809,5,2
4786,4786,2021,RIVIAN,R1S,484342,5,2
4787,4787,2024,KIA,Soul,342896,4,1
4788,4788,2024,Tesla,MODEL S,371936,1,1
4789,4789,2020,Tesla,MODEL S,382778,1,1
4790,4790,2022,LUCID,AIR,479777,7,2
4791,4791,2020,Others,Others,444744,8,2
4792,4792,2021,BMW,530E,109275,3,2
4793,4793,2021,LUCID,AIR,456003,7,2
4794,4794,2021,BMW,530E,174943,3,2
4795,4795,2020,Audi,Q4,488106,2,2
4796,4796,2023,TOYOTA,PRIUS,466361,6,2
4797,4797,2023,LUCID,AIR,376046,7,2
4798,4798,2023,TOYOTA,BZ4X,292523,6,2
4799,4799,2024,Others,Others,258033,8,1
4800,4800,2023,RIVIAN,R1T,367310,5,1
4801,4801,2024,Tesla,MODEL S,260988,1,2
4802,4802,2020,RIVIAN,EDV,280366,5,1
4803,4803,2021,BMW,X5,123101,3,2
4804,4804,2020,KIA,SPORTAGE,224417,4,1
4805,4805,2024,RIVIAN,EDV,327735,5,2
4806,4806,2023,Tesla,MODEL X,137551,1,2
4807,4807,2021,LUCID,AIR,282864,7,1
4808,4808,2022,LUCID,AIR,241636,7,1
4809,4809,2022,BMW,XM,303839,3,1
4810,4810,2021,Tesla,MODEL Y,247702,1,2
4811,4811,2020,Tesla,MODEL 3,198566,1,1
4812,4812,2024,Tesla,MODEL Y,234603,1,2
4813,4813,2023,LUCID,AIR,259019,7,2
4814,4814,2020,RIVIAN,R1T,119485,5,1
4815,4815,2022,RIVIAN,EDV,495305,5,1
4816,4816,2024,BMW,720E,143603,3,1
4817,4817,2021,KIA,SPORTAGE,271222,4,2
4818,4818,2024,KIA,EV9,153377,4,2
4819,4819,2023,RIVIAN,EDV,330810,5,1
4820,4820,2024,LUCID,AIR,110672,7,1
4821,4821,2024,Tesla,MODEL X,364140,1,2
4822,4822,2022,BMW,530E,253488,3,1
4823,4823,2024,LUCID,AIR,486734,7,2
4824,4824,2024,Others,Others,349196,8,2
4825,4825,2021,RIVIAN,R1T,262193,5,1
4826,4826,2022,TOYOTA,PRIUS,296093,6,1
4827,4827,2022,KIA,EV9,397319,4,2
4828,4828,2020,KIA,Soul,422728,4,1
4829,4829,2023,KIA,OPTIMA,283140,4,1
4830,4830,2021,Audi,A7,220470,2,2
4831,4831,2021,LUCID,AIR,220639,7,1
4832,4832,2021,Others,Others,222129,8,2
4833,4833,2020,BMW,XM,180574,3,2
4834,4834,2021,LUCID,AIR,108278,7,1
4835,4835,2024,LUCID,AIR,491399,7,1
4836,4836,2020,TOYOTA,PRIUS,111080,6,2
4837,4837,2020,BMW,530E,386470,3,1
4838,4838,2021,Tesla,MODEL Y,303247,1,1
4839,4839,2022,KIA,SPORTAGE,156038,4,2
4840,4840,2023,Tesla,MODEL 3,320465,1,1
4841,4841,2021,RIVIAN,R1T,381683,5,1
4842,4842,2020,Audi,A3,298406,2,1
4843,4843,2022,RIVIAN,R1T,131454,5,2
4844,4844,2020,Tesla,MODEL S,177883,1,1
4845,4845,2021,BMW,X5,236655,3,2
4846,4846,2024,Tesla,MODEL 3,461158,1,2
4847,4847,2024,Audi,E-TRON,449570,2,1
4848,4848,2020,RIVIAN,R1S,402603,5,1
4849,4849,2021,LUCID,AIR,213552,7,1
4850,4850,2023,LUCID,AIR,416599,7,2
4851,4851,2020,Others,Others,372112,8,1
4852,4852,2020,TOYOTA,BZ4X,140082,6,2
4853,4853,2024,RIVIAN,EDV,463228,5,2
4854,4854,2022,LUCID,AIR,367447,7,2
4855,4855,2024,BMW,530E,480801,3,2
4856,4856,2023,Audi,Q4,451261,2,2
4857,4857,2020,Audi,Q5,125645,2,2
4858,4858,2024,KIA,OPTIMA,241245,4,1
4859,4859,2022,LUCID,AIR,352485,7,2
4860,4860,2020,Tesla,MODEL Y,336341,1,2
4861,4861,2024,KIA,SPORTAGE,236055,4,2
4862,4862,2024,Others,Others,431381,8,2
4863,4863,2020,Others,Others,217382,8,2
4864,4864,2022,KIA,OPTIMA,462677,4,2
4865,4865,2024,TOYOTA,PRIUS,377122,6,2
4866,4866,2024,LUCID,AIR,280369,7,2
4867,4867,2024,TOYOTA,PRIUS,184506,6,2
4868,4868,2021,RIVIAN,R1S,313528,5,2
4869,4869,2021,BMW,X5,191434,3,2
4870,4870,2022,Others,Others,324573,8,1
4871,4871,2022,RIVIAN,R1S,467785,5,2
4872,4872,2023,BMW,X5,337697,3,1
4873,4873,2024,RIVIAN,R1S,388332,5,2
4874,4874,2022,Others,Others,359680,8,2
4875,4875,2022,Others,Others,267885,8,2
4876,4876,2021,KIA,SPORTAGE,453727,4,2
4877,4877,2024,KIA,Soul,395421,4,1
4878,4878,2022,Others,Others,492501,8,1
4879,4879,2023,Tesla,MODEL S,451870,1,1
4880,4880,2022,Tesla,MODEL Y,148049,1,1
4881,4881,2021,BMW,720E,415695,3,1
4882,4882,2021,Others,Others,357901,8,2
4883,4883,2023,TOYOTA,PRIUS,300580,6,1
4884,4884,2024,TOYOTA,RAV4,489754,6,1
4885,4885,2023,TOYOTA,RAV4,402518,6,1
4886,4886,2023,Audi,E-TRON,384246,2,2
4887,4887,2023,Audi,Q4,421150,2,1
4888,4888,2022,Audi,A7,491395,2,1
4889,4889,2021,TOYOTA,PRIUS,160260,6,2
4890,4890,2023,KIA,Soul,262387,4,1
4891,4891,2020,Tesla,MODEL Y,117999,1,2
4892,4892,2024,TOYOTA,RAV4,492040,6,1
4893,4893,2023,BMW,720E,181897,3,1
4894,4894,2021,Audi,A7,325262,2,2
4895,4895,2023,KIA,SPORTAGE,246477,4,1
4896,4896,2020,Others,Others,161599,8,2
4897,4897,2021,Others,Others,190724,8,2
4898,4898,2021,Tesla,MODEL Y,324758,1,2
4899,4899,2023,RIVIAN,R1S,227917,5,1
4900,4900,2020,KIA,OPTIMA,208616,4,1
4901,4901,2021,RIVIAN,R1T,262397,5,2
4902,4902,2021,Tesla,MODEL S,128404,1,2
4903,4903,2023,Others,Others,337148,8,1
4904,4904,2022,BMW,530E,439524,3,1
4905,4905,2022,KIA,SPORTAGE,304835,4,1
4906,4906,2023,Tesla,MODEL X,396742,1,2
4907,4907,2024,TOYOTA,PRIUS,122157,6,1
4908,4908,2021,Others,Others,170294,8,1
4909,4909,2023,LUCID,AIR,188945,7,2
4910,4910,2023,TOYOTA,RAV4,457872,6,1
4911,4911,2023,KIA,EV9,193024,4,1
4912,4912,2024,LUCID,AIR,208123,7,2
4913,4913,2021,RIVIAN,R1T,163898,5,1
4914,4914,2021,BMW,720E,404147,3,1
4915,4915,2021,RIVIAN,R1S,391926,5,1
